Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_length,Min_pkts_length,Max_pkts_length,StDev_pkts_length,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP,Label 
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.022246,0.0022246,8e-06,0.021225,0.007033704549840322,848.6,54.0,1474.0,693.016626383844,0.4,794.6,0.0,1420.0,693.016626383844,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.002679,0.0002679,1.4e-05,0.00102,0.00033855501768545687,824.6,54.0,1474.0,619.7919364145072,0.3,770.6,0.0,1420.0,619.7919364145072,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.006051,0.0006051,2.9e-05,0.005333,0.0017483390689451517,1007.0,54.0,1474.0,665.2165896240946,0.3,953.0,0.0,1420.0,665.2165896240946,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.009626,0.0009626,1.3e-05,0.008453,0.0027745535276468857,974.2,54.0,1474.0,641.6862854143674,0.3,920.2,0.0,1420.0,641.6862854143674,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.019724,0.0019724,1.1e-05,0.019104,0.006342729363434781,1053.7,54.0,1474.0,590.6151313108506,0.2,999.7,0.0,1420.0,590.6151313108506,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.000666,6.66e-05,6e-06,0.000269,9.765500499206377e-05,990.6,54.0,1474.0,653.2143088859377,0.3,936.6,0.0,1420.0,653.2143088859377,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.000616,6.16e-05,7e-06,0.000353,0.0001127808839200056,1116.2,54.0,1474.0,570.9776800463492,0.2,1062.2,0.0,1420.0,570.9776800463492,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.092172,0.0092172,8e-06,0.090234,0.029998076800855086,841.0,54.0,1474.0,637.1938480556761,0.3,787.0,0.0,1420.0,637.1938480556761,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.005328,0.0005328,4e-06,0.005187,0.0017233236057107788,1124.4,54.0,1474.0,573.3455812645245,0.2,1070.4,0.0,1420.0,573.3455812645245,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.000730,7.3e-05,4e-06,0.000613,0.00019993339168610907,1036.7,54.0,1474.0,607.3578571704384,0.2,982.7,0.0,1420.0,607.3578571704384,0.0,1.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.009858,0.0009858,5e-06,0.008678,0.002862773917025234,1024.0,54.0,1474.0,672.2856535729436,0.3,970.0,0.0,1420.0,672.2856535729436,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.001184,0.0001184,4e-06,0.000987,0.00032159722912018037,957.8,54.0,1474.0,651.6334688901252,0.3,903.8,0.0,1420.0,651.6334688901252,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.018825,0.0018825,6e-06,0.017869,0.005917329760964822,832.8,54.0,1474.0,626.2310187853113,0.3,778.8,0.0,1420.0,626.2310187853113,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.000772,7.72e-05,4e-06,0.00055,0.00017675956676922595,1007.0,54.0,1474.0,662.9665652705773,0.3,953.0,0.0,1420.0,662.9665652705773,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.003617,0.0003617,6e-06,0.002277,0.0007830035830768024,964.4,54.0,1474.0,643.0108345380607,0.3,910.4,0.0,1420.0,643.0108345380607,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.088577,0.0088577,1.9e-05,0.084651,0.028065246789599253,911.7,54.0,1474.0,644.0883393517452,0.3,857.7,0.0,1420.0,644.0883393517452,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.005162,0.0005162,4e-06,0.004998,0.001659388374606071,1108.0,54.0,1474.0,582.7459900238601,0.2,1054.0,0.0,1420.0,582.7459900238601,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.011451,0.0011451,4e-06,0.011106,0.0036881598392694425,998.8,54.0,1474.0,659.2994261588078,0.3,944.8,0.0,1420.0,659.2994261588078,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.000411,4.11e-05,5e-06,0.000332,0.0001074767416700004,1250.0,54.0,1474.0,431.5367886982522,0.1,1196.0,0.0,1420.0,431.5367886982522,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.000889,8.89e-05,5e-06,0.000407,0.00012984488609277012,832.8,54.0,1474.0,626.2310187853113,0.3,778.8,0.0,1420.0,626.2310187853113,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.016315,0.0016315,6e-06,0.015583,0.0051658907455001835,1116.8,54.0,1474.0,594.9888514361704,0.2,1062.8,0.0,1420.0,594.9888514361704,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.000773,7.73e-05,1e-05,0.000356,0.00011642319833740658,894.7,54.0,1474.0,635.7207720375353,0.3,840.7,0.0,1420.0,635.7207720375353,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.006096,0.0006096,1.3e-05,0.003075,0.001090132102086715,873.8,54.0,1474.0,706.0484402645473,0.4,819.8,0.0,1420.0,706.0484402645473,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.085982,0.0085982,9e-06,0.047739,0.01906360507033698,1132.6,54.0,1474.0,580.7428576114102,0.2,1078.6,0.0,1420.0,580.7428576114102,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.002154,0.0002154,8e-06,0.001114,0.0004414770662220179,1020.9,54.0,1474.0,569.6198439895389,0.2,966.9,0.0,1420.0,569.6198439895389,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.004240,0.000424,3.1e-05,0.001722,0.0006267233130426147,928.1,54.0,1474.0,656.1714630253962,0.3,874.1,0.0,1420.0,656.1714630253962,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.010637,0.0010637,5e-06,0.004984,0.002003452797325435,895.3,54.0,1474.0,634.8413712626696,0.3,841.3,0.0,1420.0,634.8413712626696,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.000249,2.49e-05,4e-06,0.000207,6.727555276621664e-05,1193.6,54.0,1474.0,483.79407924354666,0.1,1139.6,0.0,1420.0,483.79407924354666,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.017523,0.0017523,4e-06,0.017345,0.005774290714018476,1124.4,54.0,1474.0,570.7334851847323,0.2,1070.4,0.0,1420.0,570.7334851847323,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.001704,0.0001704,3e-06,0.001042,0.0003381061223935467,963.1,54.0,1474.0,634.298991888771,0.3,909.1,0.0,1420.0,634.298991888771,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.000603,6.03e-05,2e-05,0.000311,9.811600277222876e-05,1266.4,54.0,1474.0,431.9925925290849,0.1,1212.4,0.0,1420.0,431.9925925290849,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.005543,0.0005543,3.3e-05,0.003592,0.00122363928962383,982.4,54.0,1474.0,648.1102786820568,0.3,928.4,0.0,1420.0,648.1102786820568,0.0,1.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.104591,0.0104591,2.1e-05,0.100915,0.03349509097904414,1102.9,54.0,1474.0,615.3384705455472,0.2,1048.9,0.0,1420.0,615.3384705455472,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.003738,0.0003738,2e-05,0.003536,0.0011703041271396081,1190.3,54.0,1474.0,491.14153877585136,0.1,1136.3,0.0,1420.0,491.14153877585136,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.003731,0.0003731,2.1e-05,0.002882,0.0009432254649752507,1124.4,54.0,1474.0,575.9458307861947,0.2,1070.4,0.0,1420.0,575.9458307861947,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.002685,0.0002685,6e-06,0.002275,0.0007426570540969769,841.0,54.0,1474.0,633.6665789935062,0.3,787.0,0.0,1420.0,633.6665789935062,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.000242,2.42e-05,3e-06,0.000135,4.7737418354065936e-05,1116.2,54.0,1474.0,573.5886640751851,0.2,1062.2,0.0,1420.0,573.5886640751851,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.000252,2.52e-05,3e-06,0.000175,5.551576352712804e-05,996.4,54.0,1474.0,656.1421255253231,0.3,942.4,0.0,1420.0,656.1421255253231,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.005674,0.0005674,3e-06,0.005539,0.00184079460499475,1045.5,54.0,1474.0,588.4917161693952,0.2,991.5,0.0,1420.0,588.4917161693952,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.000886,8.86e-05,4e-06,0.00078,0.000255752375898598,1124.4,54.0,1474.0,569.4229437675381,0.2,1070.4,0.0,1420.0,569.4229437675381,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.000911,9.11e-05,3e-06,0.000361,0.00010970047604474853,699.0,54.0,1474.0,633.9814227912711,0.4,645.0,0.0,1420.0,633.9814227912711,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.004508,0.0004508,4e-06,0.003667,0.001204565216628436,990.6,54.0,1474.0,654.3570550972577,0.3,936.6,0.0,1420.0,654.3570550972577,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,21.202300,2.12023,0.000145,10.668897,4.528620233422632,431.3,54.0,1129.0,438.93053107651457,0.5,377.3,0.0,1075.0,438.93053107651457,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.764624,0.0764624,4.4e-05,0.375401,0.15897095186603885,733.4,54.0,1474.0,576.999942229922,0.3,679.4,0.0,1420.0,576.999942229922,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.050891,0.0050891,7e-06,0.037217,0.01220659638383189,848.6,54.0,1474.0,687.6052161911902,0.4,794.6,0.0,1420.0,687.6052161911902,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.009288,0.0009288,4.5e-05,0.008697,0.0028745999286857293,751.5,54.0,1474.0,735.6411036186962,0.5,697.5,0.0,1420.0,735.6411036186962,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.014688,0.0014688,2.9e-05,0.013855,0.004584296647251353,723.0,54.0,1474.0,707.3036437375707,0.5,669.0,0.0,1420.0,707.3036437375707,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.018411,0.0018411,2.8e-05,0.016364,0.005386949043753802,794.3,54.0,1474.0,685.6808538477163,0.4,740.3,0.0,1420.0,685.6808538477163,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.089252,0.0089252,2e-05,0.068807,0.02252063319738393,1053.7,54.0,1474.0,588.0797470487221,0.2,999.7,0.0,1420.0,588.0797470487221,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.009133,0.0009133,1.6e-05,0.00761,0.002478838224742479,1095.6,54.0,1474.0,566.2349728199808,0.2,1041.6,0.0,1420.0,566.2349728199808,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.007290,0.000729,4.9e-05,0.004518,0.0014343246668728805,777.9,54.0,1474.0,668.2681514349028,0.4,723.9,0.0,1420.0,668.2681514349028,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.015825,0.0015825,2.8e-05,0.013806,0.004531113218625198,1007.0,54.0,1474.0,660.7088785707532,0.3,953.0,0.0,1420.0,660.7088785707532,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.032382,0.0032382,2.8e-05,0.023055,0.007826343478917853,856.8,54.0,1474.0,695.2519607227936,0.4,802.8,0.0,1420.0,695.2519607227936,0.0,1.0
0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.013120,0.001312,2.6e-05,0.009069,0.002894334715343829,815.8,54.0,1474.0,609.1014876210878,0.3,761.8,0.0,1420.0,609.1014876210878,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.023288,0.0023288,2.6e-05,0.011876,0.004556179488099408,857.4,54.0,1474.0,694.4843330766281,0.4,803.4,0.0,1420.0,694.4843330766281,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.000443,4.43e-05,1.2e-05,0.000197,6.863814132422617e-05,1287.5,347.0,1474.0,364.84250787916085,0.0,1233.5,293.0,1420.0,364.84250787916085,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.015468,0.0015468,5e-06,0.009148,0.0030520293658482384,794.3,54.0,1474.0,687.8565822740798,0.4,740.3,0.0,1420.0,687.8565822740798,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.011874,0.0011874,1.3e-05,0.005036,0.0021256022675938224,974.2,54.0,1474.0,639.3534581469349,0.3,920.2,0.0,1420.0,639.3534581469349,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.044000,0.0044,2.1e-05,0.042933,0.014267177081017502,990.6,54.0,1474.0,648.6231914173625,0.3,936.6,0.0,1420.0,648.6231914173625,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.022884,0.0022884,1.8e-05,0.021857,0.007244797512698336,911.1,54.0,1474.0,648.4378578981609,0.3,857.1,0.0,1420.0,648.4378578981609,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.005562,0.0005562,1.2e-05,0.002873,0.0009537864016644398,794.9,54.0,1474.0,687.1413327046417,0.4,740.9,0.0,1420.0,687.1413327046417,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.015922,0.0015922,1e-05,0.010196,0.0036130170026047637,856.8,54.0,1474.0,697.3978300319935,0.4,802.8,0.0,1420.0,697.3978300319935,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.012252,0.0012252,1e-05,0.007043,0.002331980649576664,893.0,54.0,1474.0,630.8474018686646,0.3,839.0,0.0,1420.0,630.8474018686646,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.014922,0.0014922,1.9e-05,0.01149,0.00374671059063814,998.8,54.0,1474.0,657.0291385386868,0.3,944.8,0.0,1420.0,657.0291385386868,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.015225,0.0015225,1.9e-05,0.013421,0.004416608880125112,856.8,54.0,1474.0,697.3978300319935,0.4,802.8,0.0,1420.0,697.3978300319935,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.017724,0.0017724,1.9e-05,0.016639,0.005502302495319573,974.2,54.0,1474.0,641.6862854143674,0.3,920.2,0.0,1420.0,641.6862854143674,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.005127,0.0005127,3.6e-05,0.002586,0.0007779424785933726,849.2,54.0,1474.0,639.7325482835255,0.3,795.2,0.0,1420.0,639.7325482835255,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.023876,0.0023876,2.1e-05,0.021797,0.007186565616559214,856.8,54.0,1474.0,695.2519607227936,0.4,802.8,0.0,1420.0,695.2519607227936,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.015785,0.0015785,1.8e-05,0.009936,0.003519010068344663,974.2,54.0,1474.0,644.0106624376132,0.3,920.2,0.0,1420.0,644.0106624376132,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.027368,0.0027368,1e-05,0.014186,0.004939321346208517,928.1,54.0,1474.0,657.3090681795826,0.3,874.1,0.0,1420.0,657.3090681795826,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.024799,0.0024799,1.5e-05,0.011047,0.004406991125221128,937.7,54.0,1474.0,623.0626952580473,0.3,883.7,0.0,1420.0,623.0626952580473,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.037997,0.0037997,2.4e-05,0.027043,0.009197860191974605,990.6,54.0,1474.0,653.2143088859377,0.3,936.6,0.0,1420.0,653.2143088859377,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.009377,0.0009377,1e-05,0.004678,0.0018288233542666473,911.7,54.0,1474.0,646.4040789887803,0.3,857.7,0.0,1420.0,646.4040789887803,0.0,1.0
0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.013882,0.0013882,7e-06,0.006689,0.0027490412924832137,911.7,54.0,1474.0,640.599033891109,0.3,857.7,0.0,1420.0,640.599033891109,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.010680,0.001068,1.1e-05,0.006307,0.0020905562656862407,856.8,54.0,1474.0,695.2519607227936,0.4,802.8,0.0,1420.0,695.2519607227936,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.029159,0.0029159,0.0,0.023542,0.007722746134705654,911.7,54.0,1474.0,642.9273416698552,0.3,857.7,0.0,1420.0,642.9273416698552,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.007466,0.0007466,2.1e-05,0.003228,0.0012511268032368973,925.8,54.0,1474.0,638.6621085432334,0.3,871.8,0.0,1420.0,638.6621085432334,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.019607,0.0019607,1.7e-05,0.011866,0.004189343925697409,1007.0,54.0,1474.0,661.838684608602,0.3,953.0,0.0,1420.0,661.838684608602,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.016621,0.0016621,1.7e-05,0.014615,0.004791274485399938,895.3,54.0,1474.0,632.4832979788654,0.3,841.3,0.0,1420.0,632.4832979788654,0.0,1.0
0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.001244,0.0001244,9e-06,0.000315,0.00013422441821235226,911.1,54.0,1474.0,641.487585399922,0.3,857.1,0.0,1420.0,641.487585399922,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.017420,0.001742,1e-05,0.013934,0.004607910131261001,991.2,54.0,1474.0,652.2604796653967,0.3,937.2,0.0,1420.0,652.2604796653967,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.013135,0.0013135,1e-05,0.005566,0.0023380837298475387,777.9,54.0,1474.0,671.6137199975063,0.4,723.9,0.0,1420.0,671.6137199975063,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.017384,0.0017384,1.2e-05,0.006964,0.002876732830448072,990.6,54.0,1474.0,648.6231914173625,0.3,936.6,0.0,1420.0,648.6231914173625,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.019927,0.0019927,1.2e-05,0.01679,0.005526273732010667,911.7,54.0,1474.0,646.4040789887803,0.3,857.7,0.0,1420.0,646.4040789887803,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.004398,0.0004398,1.1e-05,0.002735,0.00089175599241048,911.7,54.0,1474.0,646.4040789887803,0.3,857.7,0.0,1420.0,646.4040789887803,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.032862,0.0032862,2.3e-05,0.011473,0.005148367993840378,692.6,54.0,1474.0,662.1985603528094,0.4,638.6,0.0,1420.0,662.1985603528094,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.013712,0.0013712,1.8e-05,0.008561,0.0030393008287725944,998.8,54.0,1474.0,659.2994261588078,0.3,944.8,0.0,1420.0,659.2994261588078,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.017407,0.0017407,1.1e-05,0.011806,0.003945786817747648,761.5,54.0,1474.0,655.6522198035582,0.4,707.5,0.0,1420.0,655.6522198035582,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.011083,0.0011083,1.1e-05,0.005292,0.0022947593616276583,998.8,54.0,1474.0,659.2994261588078,0.3,944.8,0.0,1420.0,659.2994261588078,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.010701,0.0010701,1.9e-05,0.006611,0.0023404073897507673,998.8,54.0,1474.0,657.0291385386868,0.3,944.8,0.0,1420.0,657.0291385386868,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.013927,0.0013927,2.2e-05,0.009077,0.003081847948516892,894.7,54.0,1474.0,633.3659728431545,0.3,840.7,0.0,1420.0,633.3659728431545,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.012491,0.0012491,2.4e-05,0.010126,0.0032923990661994653,778.5,54.0,1474.0,670.8974503520556,0.4,724.5,0.0,1420.0,670.8974503520556,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.011150,0.001115,3.2e-05,0.0033,0.0014381516300832507,998.8,54.0,1474.0,654.7509789564613,0.3,944.8,0.0,1420.0,654.7509789564613,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,10.156415,1.0156415,1.1e-05,9.968809,3.3153839620647303,638.3,54.0,1474.0,579.6564212243893,0.4,584.3,0.0,1420.0,579.6564212243893,0.0,1.0
0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.467508,0.0467508,3.8e-05,0.192994,0.07862149724789017,381.6,54.0,597.0,278.0855983325997,0.4,327.6,0.0,543.0,278.0855983325997,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.952586,0.0952586,5.5e-05,0.492345,0.17778382231339585,327.3,54.0,597.0,284.29720364435525,0.5,273.3,0.0,543.0,284.29720364435525,0.0,1.0
0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,7.059254,0.7059254,0.00012,6.364505,2.0970448940118156,381.0,54.0,597.0,278.86197302608326,0.4,327.0,0.0,543.0,278.86197302608326,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.344655,0.0344655,6e-06,0.341686,0.11377297791215628,960.7,54.0,1474.0,652.4940272183,0.3,906.7,0.0,1420.0,652.4940272183,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.126343,0.0126343,1.1e-05,0.05018,0.021124990706769816,604.5,54.0,1474.0,680.4680170457846,0.5,550.5,0.0,1420.0,680.4680170457846,0.0,1.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.000203,2.03e-05,1.2e-05,4.5e-05,1.2238373167123879e-05,723.0,54.0,1474.0,715.7040046151916,0.5,669.0,0.0,1420.0,715.7040046151916,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.000150,1.5e-05,7e-06,3.9e-05,9.759610647971568e-06,856.8,54.0,1474.0,697.3978300319935,0.4,802.8,0.0,1420.0,697.3978300319935,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.022889,0.0022889,8e-06,0.012062,0.004835871890822217,919.9,54.0,1474.0,647.9133086729702,0.3,865.9,0.0,1420.0,647.9133086729702,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.105990,0.010599,1.6e-05,0.038859,0.017615281838506018,844.4,54.0,1474.0,687.3050753971388,0.4,790.4,0.0,1420.0,687.3050753971388,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.002893,0.0002893,1.1e-05,0.00122,0.0005017395019108798,990.6,54.0,1474.0,652.069560024934,0.3,936.6,0.0,1420.0,652.069560024934,0.0,1.0
0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.000885,8.85e-05,1e-06,0.000617,0.0001971845582189437,963.1,54.0,1474.0,633.1200430320374,0.3,909.1,0.0,1420.0,633.1200430320374,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.002122,0.0002122,7e-06,0.001038,0.00040854797079956773,1124.4,54.0,1474.0,570.7334851847323,0.2,1070.4,0.0,1420.0,570.7334851847323,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.002208,0.0002208,8e-06,0.000787,0.00029523465243768386,777.9,54.0,1474.0,670.5003852845027,0.4,723.9,0.0,1420.0,670.5003852845027,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.002237,0.0002237,9e-06,0.001254,0.0004025425788382861,998.8,54.0,1474.0,657.0291385386868,0.3,944.8,0.0,1420.0,657.0291385386868,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.068585,0.0068585,5e-06,0.037391,0.015168199688090139,1116.2,54.0,1474.0,582.6349724408166,0.2,1062.2,0.0,1420.0,582.6349724408166,0.0,1.0
