timestamp,source_mac,destination_mac,source_ip,destination_ip,protocol,source_port,destination_port,tcp_flags,ip_version,ip_protocol,tor
1437494834.268219,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,PA,4,6,1
1437494834.268529,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.272861,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.272874,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.272883,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.276048,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.284457,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.284482,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.284518,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.284525,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.284531,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.284945,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,PA,4,6,1
1437494834.285137,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.288327,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.288340,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.288348,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.288371,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.294263,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.294344,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.298052,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.299177,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.299191,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.299217,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.310189,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.310213,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.310240,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.310248,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.310254,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.330801,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.330830,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.330841,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.330877,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.334755,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.334770,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.334796,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.334803,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.334809,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.347541,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.347565,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.347573,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.347606,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.347612,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.348218,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.360641,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.360659,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.360668,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.360694,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.361135,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,PA,4,6,1
1437494834.361405,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.369956,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.372665,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.372691,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.373074,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.373084,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.373090,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.373119,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.380611,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.380636,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.380665,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.383146,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.383158,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.390397,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.390415,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.390425,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.394693,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.395013,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,PA,4,6,1
1437494834.395235,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.401134,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.401157,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.401167,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.406883,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.419305,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.419330,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.419384,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.419391,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.419397,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.424857,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.424869,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.424876,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.424906,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.425290,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,PA,4,6,1
1437494834.425855,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.432671,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.433707,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.433719,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.433748,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.437617,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.437641,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.445408,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.445423,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.445432,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.445468,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.445473,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.445673,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.460090,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.460115,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.460124,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.460158,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.460164,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.460759,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.466876,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.466895,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.466903,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.466927,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.475674,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.475696,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.475732,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.475739,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.475745,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.483439,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.483813,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,PA,4,6,1
1437494834.484453,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.484463,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.484469,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.484492,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.492536,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.499112,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.499132,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.499160,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.506940,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.506965,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.506992,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.506999,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.507005,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.509703,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.516773,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.516795,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.516823,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.521253,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.521271,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.528822,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.528839,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.528848,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.531766,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.532116,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,PA,4,6,1
1437494834.532750,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.543627,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.543650,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.543660,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.543693,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.543699,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.544028,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.544849,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.545600,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.545611,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.549729,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.550068,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,PA,4,6,1
1437494834.550184,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.556347,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.556361,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.556368,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.556393,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.565720,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.565736,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.566721,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.566730,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.566737,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.582878,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.582899,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.582908,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.582934,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.583927,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.583937,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.586401,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.586413,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.586421,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.592566,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.597238,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.597250,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.597276,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.604194,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.604217,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.605777,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.605786,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.605793,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.609536,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.609888,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,PA,4,6,1
1437494834.610193,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.623744,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.623912,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.623927,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.623964,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.627674,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.627702,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.627743,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.627750,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.627756,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.638414,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.638440,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.638450,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.639312,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.646036,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.646062,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.648906,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.648918,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.648924,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.648947,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.659420,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.659447,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.659931,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,PA,4,6,1
1437494834.660602,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.670769,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.670859,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.670911,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.670968,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.670993,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.671033,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.671070,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.677134,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.677152,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.677179,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.677583,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,PA,4,6,1
1437494834.677759,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.678057,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.682702,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.682717,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
1437494834.684534,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,A,4,6,1
1437494834.684544,52:54:00:12:35:02,08:00:27:86:44:cf,82.161.239.177,10.0.2.15,,110,57188,PA,4,6,1
1437494834.684550,08:00:27:86:44:cf,52:54:00:12:35:02,10.0.2.15,82.161.239.177,,57188,110,A,4,6,1
